molecule_chembl_id,,fix_smiles,standard_value,pic50
CHEMBL4530399,,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(Sc2cccc(C)c2)c(Cl)c1,8900,5.050609993
CHEMBL4571566,,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(Oc2cc(Cl)cnc2OC)c(Cl)c1,11600,4.935542011
CHEMBL3924161,,O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F,100000,4
CHEMBL3929544,,O=S(=O)(Nc1cncc(C(F)(F)F)c1)c1ccccc1C(F)(F)F,30000,4.522878745
CHEMBL1797403,,Cc1onc(-c2ccccc2Cl)c1N(C)C(=O)NCc1ccc(OC2CCOCC2)nc1,33113.11,4.480000028
CHEMBL5180782,,Cn1cc(-c2cccc(C(=O)Nc3cc(N4CC[C@@H](C(C)(C)O)C4)ncc3C(F)(F)F)n2)cn1,29900,4.524328812
CHEMBL5197547,,CC(C)(O)[C@@H]1CCN(c2cnc(C(F)(F)F)c(NC(=O)c3cccc(-c4cnn(CC(F)(F)F)c4)n3)c2)C1,30000,4.522878745
CHEMBL1270208,,O=C(NCc1cccnc1OCC(F)(F)F)c1cncc(-c2ccc(Cl)cc2)c1,4700,5.327902142
CHEMBL2324355,,Cc1nocc1C(=O)Nc1ccc(-c2ccccc2OC(F)(F)F)c(N)n1,12000,4.920818754
CHEMBL3589904,,COc1ccc(Cl)c(-c2ccc(NC(=O)c3ccnn3C)nc2N)c1,37000,4.431798276
CHEMBL4475999,,CCCN(CCC)[C@H](c1ccccn1)[C@@H](c1ccccn1)N(CCC)C[C@H](O)CO,19000,4.721246399
CHEMBL2386850,,Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1,100000,4
CHEMBL4169078,,N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1,10000,5
CHEMBL3980898,,CO[C@H]1C[C@H](Oc2cc(F)c(F)c(-c3ccc4c(c3)CC[C@H](CCC(=O)O)O4)n2)C1,27000,4.568636236
CHEMBL4458713,,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(OCc2ccc(Cl)cc2)c(Cl)c1,21000,4.677780705
CHEMBL3622446,,Cc1nnc2n1-c1ccc(-c3cncc([C@@](C)(O)C(F)(F)F)c3)cc1CC2,30000,4.522878745
CHEMBL4448552,,COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(N2CCC[C@H]2C(C)C)c(Cl)c1,2500,5.602059991
CHEMBL2164388,,COc1ccc(CNC(=O)c2c3ccccc3c(O)n2CCc2ccccn2)cc1,23000,4.638272164
CHEMBL2164039,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2cccc(F)c2c(O)n1CCc1ccccn1,17000,4.769551079
CHEMBL2164368,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2c(F)cccc2c(O)n1CCc1ccccn1,810,6.091514981
CHEMBL2164040,,COc1cccc2c(C(=O)NCc3ccc(OC(F)(F)F)cc3)n(CCc3ccccn3)c(O)c12,8500,5.070581074
CHEMBL2164041,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2cccc(O)c2c(O)n1CCc1ccccn1,940,6.026872146
CHEMBL2164369,,Cc1cccc2c(O)n(CCc3ccccn3)c(C(=O)NCc3ccc(OC(F)(F)F)cc3)c12,4700,5.327902142
CHEMBL2164037,,COc1cccc2c(O)n(CCc3ccccn3)c(C(=O)NCc3ccc(OC(F)(F)F)cc3)c12,16000,4.795880017
CHEMBL2164038,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2c(O)cccc2c(O)n1CCc1ccccn1,33000,4.48148606
CHEMBL2164356,,Cc1cccc(CCn2c(O)c3ccccc3c2C(=O)NCc2ccc(OC(F)(F)F)cc2)n1,1900,5.721246399
CHEMBL2164386,,O=C(NCc1ccccc1Br)c1c2ccccc2c(O)n1CCc1ccccn1,33000,4.48148606
CHEMBL2164360,,CC(Cc1ccccn1)n1c(O)c2ccccc2c1C(=O)NCc1ccc(OC(F)(F)F)cc1,4000,5.397940009
CHEMBL2164361,,CC(C)(Cc1ccccn1)n1c(O)c2ccccc2c1C(=O)NCc1ccc(OC(F)(F)F)cc1,13000,4.886056648
CHEMBL2164362,,CC(C)(Cn1c(O)c2ccccc2c1C(=O)NCc1ccc(OC(F)(F)F)cc1)c1ccccn1,25000,4.602059991
CHEMBL2164363,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CC(F)(F)c1ccccn1,1900,5.721246399
CHEMBL2164384,,O=C(NCc1ccc(Br)cc1)c1c2ccccc2c(O)n1CCc1ccccn1,8700,5.060480747
CHEMBL2164389,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1ccccn1,1200,5.920818754
CHEMBL2164392,,O=C(NCc1ccc(OCC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1ccccn1,8900,5.050609993
CHEMBL2164393,,CC(NC(=O)c1c2ccccc2c(O)n1CCc1ccccn1)c1ccc(OCC(F)(F)F)cc1,3700,5.431798276
CHEMBL2164387,,O=C(NCc1ccc(C(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1ccccn1,1600,5.795880017
CHEMBL2164391,,O=C(NCc1ccc(CC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1ccccn1,4400,5.356547324
CHEMBL2164385,,O=C(NCc1cccc(Br)c1)c1c2ccccc2c(O)n1CCc1ccccn1,12000,4.920818754
CHEMBL2164390,,O=C(NCc1cccc(OC(F)(F)F)c1)c1c2ccccc2c(O)n1CCc1ccccn1,2800,5.552841969
CHEMBL2164047,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1ccc(F)cn1,1200,5.920818754
CHEMBL2164044,,O=C(NCc1ccc(F)c(C(F)(F)F)c1)c1c2ccccc2c(O)n1CCc1ncc(F)cn1,25000,4.602059991
CHEMBL2164043,,O=C(NCc1ccc(F)c(OC(F)(F)F)c1)c1c2ccccc2c(O)n1CCc1ncc(F)cn1,17000,4.769551079
CHEMBL2164364,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1ncccn1,8300,5.080921908
CHEMBL2164045,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2cccc(O)c2c(O)n1CCc1ncc(F)cn1,10000,5
CHEMBL2164366,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1ncc(F)cn1,19000,4.721246399
CHEMBL2164042,,O=C(NCc1cccc(OC(F)(F)F)c1)c1c2ccccc2c(O)n1CCc1ncc(F)cn1,16000,4.795880017
CHEMBL2164394,,O=C(NCc1ccc(OC(F)F)nc1)c1c2ccccc2c(O)n1CCc1ccccn1,33000,4.48148606
CHEMBL2164395,,O=C(NCc1ccc(OCC(F)(F)F)nc1)c1c2ccccc2c(O)n1CCc1ccccn1,33000,4.48148606
CHEMBL2164396,,O=C(NCc1ccc(OCCC(F)(F)F)nc1)c1c2ccccc2c(O)n1CCc1ccccn1,33000,4.48148606
CHEMBL2164046,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1ccncc1,6100,5.214670165
CHEMBL2164382,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1cccnc1,2600,5.585026652
CHEMBL2164370,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCN1CCOCC1,2900,5.537602002
CHEMBL2164397,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCC1CCOCC1,19000,4.721246399
CHEMBL2164365,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCc1cnccn1,12000,4.920818754
CHEMBL2164378,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCC(F)(F)F,19000,4.721246399
CHEMBL2164379,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCOCC(F)(F)F,33000,4.48148606
CHEMBL2164380,,CC(CC#N)n1c(O)c2ccccc2c1C(=O)NCc1ccc(OC(F)(F)F)cc1,31000,4.508638306
CHEMBL2163357,,N#C[C@H]1CC[C@H](n2c(O)c3ccccc3c2C(=O)NCc2ccc(OC(F)(F)F)cc2)CC1,6100,5.214670165
CHEMBL2164371,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1C1CCOCC1,33000,4.48148606
CHEMBL2164357,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCCc1ccccn1,7900,5.102372909
CHEMBL2164358,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CCOc1ccccn1,9700,5.013228266
CHEMBL2164376,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1C1CC(F)(F)C1,12000,4.920818754
CHEMBL2164359,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1Cc1ccc(C(F)(F)F)cn1,4300,5.366531544
CHEMBL2164383,,Cc1ccc(NC(=O)c2c3ccccc3c(O)n2CCc2ccccn2)cc1C,1200,5.920818754
CHEMBL2164372,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1C[C@@H]1CCCO1,33000,4.48148606
CHEMBL2164377,,O=C(NCc1ccc(OC(F)(F)F)cc1)c1c2ccccc2c(O)n1CC1CC(F)(F)C1,18000,4.744727495
CHEMBL3337587,,COc1cc2c(cc1F)-n1cccc1C1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)CC1)N2,358,6.446116973
CHEMBL3337588,,COc1ccc2c(c1)N[C@]1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)[C@H](C)C1)c1cccn1-2,3261,5.486649201
CHEMBL3337589,,COc1ccc2c(c1)N[C@@]1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)C[C@@H]1C)c1cccn1-2,519,6.284832642
CHEMBL3322774,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(C#N)c(OC)c3)CC1)c1cccn1-2,7240,5.140261434
CHEMBL3322777,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)CC1)c1cccn1-2,10485,4.979431565
CHEMBL3322778,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(N(C)C)c(OC)c3)CC1)c1cccn1-2,1329,5.876475019
CHEMBL3337583,,COc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC(F)(F)F)ccc2-n2cccc23)cc1N(C)C,181,6.742321425
CHEMBL3337584,,COc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC(F)F)ccc2-n2cccc23)cc1N(C)C,340,6.468521083
CHEMBL3337586,,COCCOc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)CC1)c1cccn1-2,2216,5.654430244
CHEMBL3322779,,COc1ccc2c(c1)NC1(CCN(C(=O)c3cc(C)cc(C)c3)CC1)c1cccn1-2,8092,5.091944126
CHEMBL3337585,,COc1ccc(C(=O)N2CCC3(CC2)Nc2cc(C(F)(F)F)ccc2-n2cccc23)cc1N(C)C,217,6.663540266
CHEMBL3322666,,Cc1cc(C)cc(C(=O)N2CCC3(CC2)Nc2ccccc2-n2cccc23)c1,17810,4.749336081
CHEMBL3322671,,N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2ccc(F)cc2-n2cccc23)cc1,9291,5.03193754
CHEMBL3322672,,N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2ccc(Cl)cc2-n2cccc23)cc1,8144,5.089162235
CHEMBL3322673,,N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2ccc(Br)cc2-n2cccc23)cc1,9174,5.037441264
CHEMBL3322767,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccccc3OC)CC1)c1cccn1-2,4891,5.310602337
CHEMBL3322770,,COc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC)ccc2-n2cccc23)cc1,8033,5.095122233
CHEMBL3322773,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(N(C)C)cc3)CC1)c1cccn1-2,947,6.023650021
CHEMBL3322667,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(C#N)cc3)CC1)c1cccn1-2,13770,4.86106606
CHEMBL3322668,,N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC(F)(F)F)ccc2-n2cccc23)cc1,1452,5.838033384
CHEMBL3322670,,N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2cc(Cl)ccc2-n2cccc23)cc1,8289,5.08149786
CHEMBL3322771,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(C)cc3)CC1)c1cccn1-2,6943,5.158452835
CHEMBL3322769,,COc1cccc(C(=O)N2CCC3(CC2)Nc2cc(OC)ccc2-n2cccc23)c1,4325,5.364013888
CHEMBL3322758,,COc1ccc2c(c1)NC1(CCN(C(=O)c3cccc(C)c3)CC1)c1cccn1-2,7172,5.144359719
CHEMBL3322760,,COc1ccc2c(c1)NC1(CCN(C(=O)c3cccc(C#N)c3)CC1)c1cccn1-2,9716,5.012512494
CHEMBL3322669,,N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2cc(C(F)(F)F)ccc2-n2cccc23)cc1,4871,5.31238187
CHEMBL3322665,,CN(C)c1cccc(C(=O)N2CCC3(CC2)Nc2ccccc2-n2cccc23)c1,4384,5.358129455
CHEMBL3322775,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(N(C)C)c(Cl)c3)CC1)c1cccn1-2,572,6.242603971
CHEMBL3322776,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(OC)c(Cl)c3)CC1)c1cccn1-2,934,6.029653124
CHEMBL3322768,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccccc3Br)CC1)c1cccn1-2,7601,5.119129267
CHEMBL3322772,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(Cl)cc3)CC1)c1cccn1-2,3949,5.403512866
CHEMBL3322759,,COc1ccc2c(c1)NC1(CCN(C(=O)c3cccc(Cl)c3)CC1)c1cccn1-2,4418,5.354774288
CHEMBL3337597,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc4ncccc4c3)CC1)c1cccn1-2,1034,5.985479461
CHEMBL3337600,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc4cccnc4c3)CC1)c1cccn1-2,1732,5.761452112
CHEMBL3337599,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc4ccccc4n3)CC1)c1cccn1-2,419,6.377785977
CHEMBL3337594,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc4c(c3)N(C)CCO4)CC1)c1cccn1-2,1138,5.943857738
CHEMBL3322763,,COc1ccc2c(c1)NC1(CCN(Cc3ccc(C#N)cc3)CC1)c1cccn1-2,4577,5.339419088
CHEMBL3322764,,COc1ccc2c(c1)NC1(CCN(Cc3cccc(C#N)c3)CC1)c1cccn1-2,12875,4.890252762
CHEMBL3322762,,COc1ccc2c(c1)NC1(CCN(Cc3ccccc3)CC1)c1cccn1-2,455,6.341988603
CHEMBL3337602,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc4c(cnn4C)c3)CC1)c1cccn1-2,2811,5.551139154
CHEMBL3337601,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc4c(ccn4C)c3)CC1)c1cccn1-2,1653,5.781727146
CHEMBL3337596,,CCCCc1nc2cc(C(=O)N3CCC4(CC3)Nc3cc(OC)ccc3-n3cccc34)ccc2o1,1186,5.925915311
CHEMBL3337595,,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(OC)c(N4CCCC4)c3)CC1)c1cccn1-2,118,6.928117993
CHEMBL3337598,,COc1ccc2c(c1)NC1(CCN(C(=O)c3cccc4ncccc34)CC1)c1cccn1-2,2938,5.531948209
CHEMBL3322761,,COc1ccc2c(c1)NC1(CCN(C(=O)OCc3ccccc3)CC1)c1cccn1-2,6882,5.162285332
CHEMBL3322765,,COc1ccc2c(c1)NC1(CCN(C(=O)Nc3ccc(C#N)cc3)CC1)c1cccn1-2,30000,4.522878745
CHEMBL479441,,COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,30000,4.522878745
CHEMBL481806,,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)CC1,14000,4.853871964
CHEMBL481205,,COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,30000,4.522878745
CHEMBL521096,,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,12000,4.920818754
CHEMBL481008,,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1,9000,5.045757491
CHEMBL2409309,,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1C1CCN(C)CC1,30000,4.522878745
CHEMBL2409310,,CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1C1CCN(C)CC1,30000,4.522878745
CHEMBL2409311,,COCCOc1cc2ncc(C(N)=O)c(Nc3ccc(C)cc3F)c2cc1N1CCOCC1,30000,4.522878745
CHEMBL481717,,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCC(O)CC1,30000,4.522878745
CHEMBL3971533,,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCN(CC(F)(F)F)CC1,33000,4.48148606
CHEMBL3946117,,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCNC(C(F)(F)F)C1,33000,4.48148606
CHEMBL3893530,,O=C(c1ccc2cc(Oc3ccc(C(F)F)cn3)ccc2n1)N1CCNCC1,33000,4.48148606
CHEMBL3957193,,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCNCC1,33000,4.48148606
CHEMBL3969113,,O=C(NC1CC(F)(F)C1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,33000,4.48148606
CHEMBL3929432,,O=C(N[C@H]1C[C@@H](O)C1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,33000,4.48148606
CHEMBL3942849,,O=C(NC1CC(F)C1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,33000,4.48148606
CHEMBL3950180,,O=C(NC1CCC1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,31300,4.504455662
CHEMBL3970885,,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CC[C@@H](F)C1,33000,4.48148606
CHEMBL3910270,,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CC[C@H](F)C1,33000,4.48148606
CHEMBL3896584,,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCCC1,33000,4.48148606
CHEMBL3934019,,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CC(F)(F)C1,10200,4.991399828
CHEMBL3947741,,CS(=O)(=O)C1CN(C(=O)c2ccc3cc(Oc4ccc(C(F)(F)F)cn4)ccc3n2)C1,8080,5.092588639
CHEMBL3935365,,O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCC1,33000,4.48148606
CHEMBL520431,,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCCN(C)CC1,30000,4.522878745
CHEMBL5186480,,CN1CCN(C(=O)COc2ccc3cc(Oc4ccccn4)ccc3n2)CC1,33000,4.48148606
CHEMBL3896057,,O=C(NC1CCOC1=O)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,33000,4.48148606
CHEMBL3965189,,O=C(NC1CCOC1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,33000,4.48148606
CHEMBL2409313,,CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1N1CCN(C)C(=O)C1,30000,4.522878745
CHEMBL1294,,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,6900,5.161150909
CHEMBL3939162,,CS(=O)(=O)CCNC(=O)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1,33000,4.48148606
CHEMBL4287784,,COc1cc(C(C(=O)NCc2ccccc2)N2CCN(C(=O)c3cc(F)cc(F)c3)CC2)ccc1C#N,500,6.301029996
CHEMBL4279870,,N#Cc1ccc(C(C(=O)NCc2ccccc2)N2CCN(C(=O)c3cc(F)cc(F)c3)CC2)cc1,6500,5.187086643
CHEMBL4277551,,O=C(NCc1ccccc1)C(c1ccccc1)N1CCN(C(=O)c2cc(F)ccc2Cl)CC1,950,6.022276395
CHEMBL4284381,,N#Cc1cc(OC(F)(F)F)cc(C(=O)N2CCN(C(C(=O)NCc3ccccc3)c3ccccc3)CC2)c1,400,6.397940009
CHEMBL4295027,,N#Cc1cc(F)cc(C(=O)N2CCN(C(C(=O)NCc3ccccc3)c3ccccc3)CC2)c1,3100,5.508638306
CHEMBL4280970,,O=C(NCc1ccccc1)C(c1ccccc1)N1CCN(C(=O)c2cc(F)cc(F)c2)CC1,1300,5.886056648
CHEMBL4283333,,CN(Cc1ccccc1)C(=O)C(c1ccccc1)N1CCN(C(=O)c2cc(F)cc(F)c2)CC1,10000,5
CHEMBL4291605,,O=C(NCc1ccccc1)C(c1ccccc1)N1CCN(C(=O)c2cc(F)cnc2Cl)CC1,9100,5.040958608
CHEMBL4291187,,O=C(NCc1ccc(C(F)(F)F)nc1)C(c1ccccc1)N1CCN(C(=O)c2cc(F)cc(F)c2)CC1,7900,5.102372909
CHEMBL4278898,,O=C(Nc1ccc(OCC(F)(F)F)nc1)C(c1ccccc1)N1CCN(C(=O)c2cc(F)cc(F)c2)CC1,3000,5.522878745
CHEMBL3634323,,O=C1CCc2c(cccc2N2CCN(CC(O)COc3ccccc3C(=O)c3ccccc3)CC2)N1,17000,4.769551079
CHEMBL3634321,,O=C1COc2c(cccc2N2CCN(CC(O)COc3ccccc3C(=O)c3ccccc3)CC2)N1,20000,4.698970004
CHEMBL4286818,,O=C(Nc1ccc(C(F)(F)F)cc1)C(c1ccccc1)N1CCN(C(=O)c2cc(F)cc(F)c2)CC1,9500,5.022276395
CHEMBL4278502,,N#Cc1ccc(C(C(=O)NCC(F)(F)C2CC2)N2CCN(C(=O)c3cc(F)ccc3Cl)CC2)cc1,27000,4.568636236
CHEMBL4289161,,N#Cc1cc(F)cc(C(=O)N2CCN(C(C(=O)NCC(F)(F)C3CC3)c3ccccc3)CC2)c1,14000,4.853871964
CHEMBL4294045,,O=C(NCC(F)(F)C1CC1)C(c1ccccc1)N1CCN(C(=O)c2cc(F)cc(F)c2)CC1,6700,5.173925197
CHEMBL3634325,,O=C(c1ccccc1)c1ccccc1OCC(O)CN1CCN(c2cccc3[nH]c(=O)oc23)CC1,33000,4.48148606
CHEMBL2441437,,O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21,30000,4.522878745
CHEMBL4288200,,O=C(NCc1ccccc1)C(c1ccccc1)N1CCN(Cc2ccccc2)CC1,140,6.853871964
CHEMBL3798039,,O=C1CN(c2cccc3c2cnn3-c2ccccc2F)CCN1CC(=O)N1CC[C@H](F)C1,4400,5.356547324
CHEMBL4283471,,O=C(NCC1CC1)C(c1ccccc1)N1CCN(C(=O)c2cc(F)cc(F)c2)CC1,7700,5.113509275
CHEMBL1404,,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,428000,3.368556231
CHEMBL4634634,,C[C@@H]1CC1C(=O)N1CCN(c2cnc(C#N)c(-c3cnn(C)c3)n2)C[C@H]1C,30000,4.522878745
CHEMBL4530872,,O=C1CN(c2cn[nH]c(=O)c2Cl)CCN1Cc1ccccc1C(F)(F)F,30000,4.522878745
CHEMBL716,,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,16900,4.772113295
CHEMBL1797387,,Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)OCc1c(F)cccc1Cl,5495.41,5.2599999
CHEMBL1797398,,Cc1onc(-c2c(F)cccc2Cl)c1NC(=O)OCc1c(F)cccc1Cl,15848.93,4.800000053
CHEMBL1797399,,Cc1cccc(C)c1-c1noc(C)c1NC(=O)OCc1c(F)cccc1Cl,7762.47,5.110000065
CHEMBL1797388,,Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)OCc1ccccc1Cl,8709.64,5.059999796
CHEMBL1797396,,COCc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)OCc1ccccc1Cl,28183.83,4.549999989
CHEMBL1797390,,Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)OCc1cccc(N(C)C)c1,25703.96,4.589999963
CHEMBL1797409,,Cc1onc(-c2c(Cl)cccc2Cl)c1CC(=O)NCc1ccc(OC(C)C)nc1,4677.35,5.330000131
CHEMBL1797410,,Cc1onc(-c2c(Cl)cccc2Cl)c1CC(=O)NCc1ccc(OCC(F)(F)F)nc1,33113.11,4.480000028
CHEMBL1797411,,Cc1cccc(C)c1-c1noc(C)c1CC(=O)NCc1ccc(OCC(F)(F)F)nc1,33113.11,4.480000028
CHEMBL1797391,,Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)OCc1ccc(OC(C)C)nc1,8709.64,5.059999796
CHEMBL1797393,,Cc1onc(-c2c(Cl)cccc2Cl)c1N(C)C(=O)OCc1ccc(OC(C)C)nc1,28840.32,4.539999925
CHEMBL1797400,,Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)NCc1c(F)cccc1Cl,8511.38,5.070000019
CHEMBL1797401,,Cc1cccc(C)c1-c1noc(C)c1NC(=O)NCc1c(F)cccc1Cl,10471.29,4.979999813
CHEMBL1797408,,Cc1onc(-c2c(Cl)cncc2Cl)c1NC(=O)NCc1ccc(OC(C)C)nc1,33113.11,4.480000028
CHEMBL1797405,,Cc1cccc(C)c1-c1noc(C)c1NC(=O)NCc1ccc(OC(C)C)nc1,19952.62,4.700000069
CHEMBL1797402,,Cc1onc(-c2c(Cl)cccc2Cl)c1N(C)C(=O)NCc1ccc(OC2CCOCC2)nc1,5888.44,5.229999746
CHEMBL1797404,,Cc1cccc(C)c1-c1noc(C)c1N(C)C(=O)NCc1ccc(OC2CCOCC2)nc1,33113.11,4.480000028
CHEMBL1797406,,Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)NCc1ccc(-n2cccn2)cc1,33113.11,4.480000028
CHEMBL1797407,,Cc1cccc(C)c1-c1noc(C)c1NC(=O)NCc1ccc(-n2cccn2)cc1,33113.11,4.480000028
CHEMBL1797412,,Cc1onc(-c2c(Cl)cccc2Cl)c1CC(=O)NCc1ccc(-n2cccn2)cc1,33113.11,4.480000028
CHEMBL1797392,,Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)OCc1ccc(OC2CCCC2)nc1,1348.96,5.870000928
CHEMBL2069410,,COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCC(F)(F)F)nc2)CO3)cc1F,3981.07,5.400000186
CHEMBL2069411,,O=C(N[C@@H]1COc2cccc(-c3ccc(CO)nc3)c2C1)c1ccc(OCC(F)(F)F)nc1,6309.57,5.200000237
